State County,Year,State,Salary,Previous Year Salary,Salary change,pcp,anomaly_pcp,tmax,anomaly_tmax,tmin,anomaly_tmin,tavg,anomaly_tavg,Fires,Tornados,Floods,Hurricanes,Severe Storms
Alabama Conecuh County,2020, Alabama,35.72590593677718,33.928704740574844,5.0305265858975785,37.84,-2.2,62.4,-1.2,40.2,-0.8,51.3,-1.0,0,0,0,2,0
Alabama Coosa County,2012, Alabama,32.261780104712045,32.261780104712045,0.0,59.09,0.85,77.6,0.2,53.1,-0.3,65.4,0.0,0,0,0,0,0
Alabama Coosa County,2013, Alabama,29.789314516129032,32.261780104712045,-8.299840492282323,16.07,0.96,50.7,-1.0,26.6,-0.4,38.7,-0.7,0,0,0,0,0
Alabama Coosa County,2014, Alabama,31.24312333629104,29.789314516129032,4.65321217892869,31.63,1.76,50.5,-2.0,32.7,-0.7,41.6,-1.3,0,0,0,0,0
Alabama Coosa County,2015, Alabama,35.81570680628272,31.24312333629104,12.766978171681838,56.62,5.94,59.5,-0.2,40.4,-0.6,49.9,-0.4,0,0,0,0,0
Alabama Coosa County,2016, Alabama,36.630296610169495,35.81570680628272,2.223814381182556,13.59,-3.67,59.9,1.4,36.7,1.1,48.3,1.2,0,0,0,0,0
Alabama Coosa County,2017, Alabama,36.027027027027025,36.630296610169495,-1.6744917161493926,58.21,15.2,68.4,-0.6,48.1,0.7,58.2,0.0,0,0,0,1,0
Alabama Coosa County,2018, Alabama,38.964117091595845,36.027027027027025,7.537935628476799,47.79,-1.85,65.2,-0.7,40.7,-2.3,53.0,-1.5,0,0,0,1,0
Alabama Coosa County,2019, Alabama,39.28940092165899,38.964117091595845,0.8279175106582597,44.07,-0.01,69.1,1.0,48.7,0.7,58.9,0.8,0,0,0,0,0
Alabama Coosa County,2020, Alabama,37.9743119266055,39.28940092165899,-3.463101576653218,49.99,6.93,66.9,-1.2,44.5,-0.9,55.7,-1.0,0,0,0,1,1
Alabama Covington County,2012, Alabama,30.10844494047619,30.10844494047619,0.0,71.62,16.79,74.2,-0.3,49.7,-0.3,61.9,-0.3,0,0,0,1,0
Alabama Covington County,2013, Alabama,29.78418329637842,30.10844494047619,-1.0887041651304867,16.0,2.53,52.4,-1.0,29.3,-0.2,40.9,-0.6,0,0,0,0,0
Alabama Covington County,2014, Alabama,30.61545632516081,29.78418329637842,2.7152070508229627,36.43,5.21,51.5,-2.8,33.1,-0.6,42.3,-1.7,0,0,0,0,1
Alabama Covington County,2015, Alabama,30.982573088277302,30.61545632516081,1.1849137322148346,91.54,8.33,57.9,-0.3,40.0,-0.2,49.0,-0.2,0,0,0,0,0
Alabama Covington County,2016, Alabama,33.00608618827918,30.982573088277302,6.130727189097757,7.84,-0.29,64.4,0.9,41.6,1.7,53.0,1.3,0,0,0,0,1
Alabama Covington County,2017, Alabama,34.27230901945749,33.00608618827918,3.694594462425732,41.68,3.13,65.7,-0.3,42.6,0.6,54.2,0.1,0,0,0,1,0
Alabama Covington County,2018, Alabama,35.37643622200584,34.27230901945749,3.121080924091316,38.91,-4.2,67.1,-0.7,41.7,-3.2,54.4,-1.9,0,0,0,1,0
Alabama Covington County,2019, Alabama,35.569289489136814,35.37643622200584,0.5421903836169407,44.33,1.62,69.1,1.1,44.7,0.4,56.9,0.8,0,0,0,1,0
Alabama Covington County,2020, Alabama,36.79150817312635,35.569289489136814,3.3220129988644627,43.25,-1.43,64.6,-0.8,42.9,-0.5,53.7,-0.6,0,0,0,2,2
Alabama Crenshaw County,2012, Alabama,31.68554876086257,31.68554876086257,0.0,61.89,2.99,77.8,0.0,53.4,0.0,65.6,0.0,0,0,0,0,0
Alabama Crenshaw County,2013, Alabama,33.27906976744186,31.68554876086257,4.788358021167681,16.37,2.33,55.2,-1.3,29.1,-1.6,42.1,-1.5,0,0,0,0,0
Alabama Crenshaw County,2014, Alabama,33.76908396946565,33.27906976744186,1.451073421082024,35.37,5.63,49.3,-2.6,28.1,-1.4,38.7,-2.0,0,0,0,0,1
Alabama Crenshaw County,2015, Alabama,34.3483693995733,33.76908396946565,1.6865005245775928,17.54,2.84,63.3,0.4,41.0,1.0,52.1,0.7,0,0,0,0,0
Alabama Crenshaw County,2016, Alabama,33.82980625931446,34.3483693995733,-1.5328587349389973,38.58,1.35,52.8,1.3,33.8,0.8,43.3,1.0,0,0,0,0,1
Alabama Crenshaw County,2017, Alabama,34.83213279047917,33.82980625931446,2.8775916111536035,51.77,8.73,68.5,-0.5,46.1,0.1,57.3,-0.2,0,0,0,1,0
Alabama Crenshaw County,2018, Alabama,37.52508143322476,34.83213279047917,7.176396532376994,39.08,-3.71,67.5,-0.6,42.9,-2.0,55.2,-1.3,0,0,0,1,0
Alabama Crenshaw County,2019, Alabama,38.78472890599936,37.52508143322476,3.247792387121097,50.27,4.7,60.4,-0.3,38.7,0.0,49.6,-0.2,0,0,0,1,0
Alabama Crenshaw County,2020, Alabama,36.213735756082535,38.78472890599936,-7.099497183150993,41.87,-0.23,65.6,-0.8,43.8,-0.4,54.7,-0.6,0,0,0,2,2
Alabama Cullman County,2012, Alabama,32.75214832804035,32.75214832804035,0.0,62.34,6.75,76.6,0.1,52.1,-0.3,64.3,-0.1,0,0,0,0,0
Alabama Cullman County,2013, Alabama,33.67946810908271,32.75214832804035,2.753368248093809,15.39,-0.61,51.0,-1.2,28.0,-0.3,39.5,-0.7,0,0,0,0,0
Alabama Cullman County,2014, Alabama,34.95397727272727,33.67946810908271,3.646249334375436,34.07,3.95,51.4,-1.8,33.0,-0.8,42.2,-1.3,0,0,0,0,0
Alabama Cullman County,2015, Alabama,35.781446135328004,34.95397727272727,2.3125640575598454,71.48,3.11,51.3,-0.1,35.5,0.0,43.4,-0.1,0,0,0,0,0
Alabama Cullman County,2016, Alabama,34.88078657909314,35.781446135328004,-2.582107929798525,95.61,7.37,54.0,-0.1,39.0,-0.3,46.5,-0.2,0,0,0,0,1
Alabama Cullman County,2017, Alabama,36.00863948004597,34.88078657909314,3.132173048575817,56.53,11.89,69.7,-0.3,47.0,0.8,58.4,0.2,0,0,0,1,0
Alabama Cullman County,2018, Alabama,36.59627877135296,36.00863948004597,1.605735093937968,37.24,-5.4,66.8,-0.4,42.8,-2.1,54.8,-1.3,0,0,0,0,1
Alabama Cullman County,2019, Alabama,38.02356213063463,36.59627877135296,3.75368134731319,40.37,-2.42,64.8,0.7,42.4,0.3,53.6,0.5,0,0,0,0,0
Alabama Cullman County,2020, Alabama,39.58392761291312,38.02356213063463,3.941916773739924,41.44,-0.22,63.9,-1.0,44.7,-0.3,54.3,-0.7,0,0,0,1,2
Alabama Dale County,2012, Alabama,43.99372574919508,43.99372574919508,0.0,65.67,9.35,72.6,0.1,48.0,0.0,60.3,0.0,0,0,0,0,0
Alabama Dale County,2013, Alabama,43.9549647769205,43.99372574919508,-0.0881833769434233,20.58,6.18,55.1,-1.5,29.6,-1.1,42.3,-1.3,0,0,0,0,0
Alabama Dale County,2014, Alabama,45.81919256356512,43.9549647769205,4.068661367304476,36.3,4.22,50.5,-2.5,29.4,-1.4,40.0,-1.9,0,0,0,0,1
Alabama Dale County,2015, Alabama,46.70971618748267,45.81919256356512,1.906506176023814,20.17,2.84,59.8,0.4,36.9,0.4,48.4,0.4,0,0,0,0,0
Alabama Dale County,2016, Alabama,48.11851785393864,46.70971618748267,2.9277744396290672,77.79,11.93,61.1,0.7,42.2,0.9,51.7,0.8,0,0,0,0,1
Alabama Dale County,2017, Alabama,49.698521986596894,48.11851785393864,3.17917730648885,53.34,12.05,63.6,-0.5,45.3,1.0,54.5,0.2,0,0,0,1,0
Alabama Dale County,2018, Alabama,50.46138524219104,49.698521986596894,1.5117762858327295,37.54,-6.02,68.0,-0.9,45.9,-2.0,57.0,-1.4,0,0,0,1,0
Alabama Dale County,2019, Alabama,51.08976349191855,50.46138524219104,1.2299494199594585,49.57,4.86,70.1,0.3,47.0,0.8,58.6,0.6,0,0,0,2,0
Alabama Dale County,2020, Alabama,50.84366576819407,51.08976349191855,-0.4840282855419612,38.48,-1.67,61.9,-0.9,40.0,-0.9,51.0,-0.9,0,0,0,1,1
Alabama Dallas County,2012, Alabama,30.30109263657957,30.30109263657957,0.0,68.76,14.09,76.9,0.0,54.5,0.1,65.7,0.1,0,0,0,1,0
Alabama Dallas County,2013, Alabama,30.987907869481766,30.30109263657957,2.2163975567340573,20.38,3.02,54.5,-1.6,28.6,-1.3,41.6,-1.5,0,0,0,0,0
Alabama Dallas County,2014, Alabama,33.26282816229117,30.987907869481766,6.839226904308748,35.36,3.49,50.3,-2.5,29.2,-1.0,39.8,-1.7,0,0,0,0,0
Alabama Dallas County,2015, Alabama,32.90881167210597,33.26282816229117,-1.075749843879268,30.47,4.33,56.7,0.0,35.4,1.0,46.0,0.5,0,0,0,0,0
Alabama Dallas County,2016, Alabama,33.93039000667493,32.90881167210597,3.010806343127783,25.86,-0.92,58.5,1.2,37.8,1.5,48.2,1.4,0,0,0,0,0
Alabama Dallas County,2017, Alabama,35.121570576540755,33.93039000667493,3.391592546437725,55.29,13.46,63.9,-0.3,45.6,1.0,54.8,0.4,0,0,0,1,0
Alabama Dallas County,2018, Alabama,38.68624355331018,35.121570576540755,9.214316639084522,35.49,-5.04,64.3,-0.8,42.3,-1.7,53.3,-1.2,0,0,0,2,0
Alabama Dallas County,2019, Alabama,38.34656031904287,38.68624355331018,-0.8858245210030445,42.64,-0.36,68.2,0.3,45.7,0.5,56.9,0.4,0,0,0,0,0
Alabama Dallas County,2020, Alabama,37.846542096219935,38.34656031904287,-1.3211728076813627,41.39,-0.26,61.6,-1.1,38.7,-1.0,50.2,-1.1,0,0,0,1,1
Alabama DeKalb County,2012, Alabama,31.098544647261964,31.098544647261964,0.0,72.16,19.13,75.7,-0.1,52.9,0.0,64.3,0.0,0,0,0,0,0
Alabama DeKalb County,2013, Alabama,31.28371236862419,31.098544647261964,0.5918981711004975,19.01,4.36,50.9,-1.4,26.5,-0.8,38.7,-1.1,0,0,0,0,0
Alabama DeKalb County,2014, Alabama,31.88390546834569,31.28371236862419,1.8824328165110635,36.47,5.37,53.3,-2.0,33.4,-0.8,43.4,-1.4,0,0,0,0,1
Alabama DeKalb County,2015, Alabama,32.38400938652364,31.88390546834569,1.5442927779846074,53.86,6.28,62.9,1.1,42.5,2.9,52.7,2.0,0,0,0,0,0
Alabama DeKalb County,2016, Alabama,34.45956607495069,32.38400938652364,6.023165480124306,90.42,13.76,58.2,0.4,40.4,0.8,49.3,0.6,0,0,0,0,1
Alabama DeKalb County,2017, Alabama,39.12790763484068,34.45956607495069,11.930976742884036,51.92,4.89,70.4,0.2,47.7,0.8,59.1,0.5,0,0,0,1,0
Alabama DeKalb County,2018, Alabama,36.81072951985125,39.12790763484068,-6.294844316355714,38.61,-1.12,62.3,-1.6,37.8,-2.9,50.0,-2.2,0,0,0,0,0
Alabama DeKalb County,2019, Alabama,35.28640699942023,36.81072951985125,-4.319857560040233,45.52,2.5,69.3,0.9,45.5,0.6,57.4,0.8,0,0,0,0,1
Alabama DeKalb County,2020, Alabama,36.98252225681359,35.28640699942023,4.5862617092885545,43.23,-0.19,65.6,-0.9,43.6,-0.5,54.6,-0.7,0,0,0,1,1
Alabama Elmore County,2012, Alabama,30.14949242108191,30.14949242108191,0.0,61.26,5.62,70.5,0.1,48.0,0.0,59.3,0.0,0,0,0,0,0
Alabama Elmore County,2013, Alabama,31.060756972111555,30.14949242108191,2.933813080756019,17.75,2.98,59.1,-1.1,30.9,-0.6,45.0,-0.9,0,0,0,0,0
Alabama Elmore County,2014, Alabama,31.788817760828117,31.060756972111555,2.2903047046112976,38.82,6.05,53.3,-2.6,34.5,-1.0,43.9,-1.8,0,0,0,0,0
Alabama Elmore County,2015, Alabama,32.02466972229711,31.788817760828117,0.7364696139388673,42.32,4.62,64.2,0.9,43.0,2.1,53.6,1.5,0,0,0,0,0
Alabama Elmore County,2016, Alabama,33.80945748311164,32.02466972229711,5.278960071175511,10.08,-1.35,59.5,1.6,37.0,0.9,48.2,1.2,0,0,0,0,1
Alabama Elmore County,2017, Alabama,33.895204503832325,33.80945748311164,0.2529768501942327,53.91,12.21,66.1,-0.4,44.4,0.9,55.2,0.3,0,0,0,1,0
Alabama Elmore County,2018, Alabama,34.34212283044059,33.895204503832325,1.3013707067989329,39.91,0.56,62.6,-1.1,39.2,-1.9,50.9,-1.5,0,0,0,1,0
Alabama Elmore County,2019, Alabama,34.658761085729644,34.34212283044059,0.9135879222740856,48.34,5.24,69.6,0.8,47.0,0.8,58.3,0.8,0,0,0,0,0
Alabama Elmore County,2020, Alabama,36.608372536987794,34.658761085729644,5.325588973638017,38.56,-2.54,61.5,-0.6,38.2,-1.3,49.8,-1.0,0,0,0,1,0
Alabama Escambia County,2012, Alabama,33.26875189796538,33.26875189796538,0.0,66.12,12.47,75.4,-0.4,51.3,-0.4,63.4,-0.4,0,0,0,0,0
Alabama Escambia County,2013, Alabama,32.79512879623133,33.26875189796538,-1.4441873507399527,16.0,2.74,53.1,-1.7,29.1,-0.7,41.1,-1.2,0,0,0,0,0
Alabama Escambia County,2014, Alabama,34.087406960370146,32.79512879623133,3.7910720684656662,34.91,2.56,53.9,-1.8,34.6,-0.7,44.3,-1.2,0,0,0,0,0
Alabama Escambia County,2015, Alabama,33.354410767889995,34.087406960370146,-2.197598984976824,53.73,7.79,65.6,0.8,45.2,1.9,55.4,1.3,0,0,0,0,0
Alabama Escambia County,2016, Alabama,34.69766285430134,33.354410767889995,3.871304220263438,17.71,-1.27,53.8,1.1,32.4,0.9,43.1,1.0,0,0,0,0,1
Alabama Escambia County,2017, Alabama,35.11632251720747,34.69766285430134,1.19220816103674,49.82,5.45,62.3,-0.5,40.9,0.5,51.6,0.0,0,0,0,1,0
Alabama Escambia County,2018, Alabama,35.56040499361054,35.11632251720747,1.2488116389081063,39.43,-3.57,66.9,-0.6,44.1,-1.8,55.5,-1.2,0,0,0,1,0
Alabama Escambia County,2019, Alabama,36.61692984209474,35.56040499361054,2.885345257071834,45.33,0.21,68.5,0.3,43.8,-0.5,56.1,-0.1,0,0,0,1,0
Alabama Escambia County,2020, Alabama,37.469519704433495,36.61692984209474,2.2754224475363976,40.58,-0.85,64.5,-1.1,42.6,-0.5,53.6,-0.8,0,0,0,2,0
Alabama Etowah County,2012, Alabama,30.962750141983765,30.962750141983765,0.0,56.48,-4.23,78.2,0.2,54.1,0.2,66.2,0.2,0,0,0,0,0
Alabama Etowah County,2013, Alabama,30.98033293059471,30.962750141983765,0.0567546793326439,18.45,3.18,53.4,-1.3,29.0,-1.4,41.2,-1.4,0,0,0,0,0
Alabama Etowah County,2014, Alabama,32.722675252861094,30.98033293059471,5.324571749719772,37.52,6.66,53.2,-1.8,34.1,-0.8,43.7,-1.3,0,0,0,0,1
Alabama Etowah County,2015, Alabama,33.49015302503125,32.722675252861094,2.2916520315584226,55.22,8.55,66.1,1.1,44.8,3.5,55.4,2.3,0,0,0,0,0
Alabama Etowah County,2016, Alabama,33.02815074268664,33.49015302503125,-1.3988136542791656,7.74,-1.36,64.0,1.1,40.4,1.7,52.2,1.4,0,0,0,0,0
Alabama Etowah County,2017, Alabama,34.138413279309894,33.02815074268664,3.2522382558891354,54.7,10.35,68.4,0.0,50.4,0.5,59.4,0.3,0,0,0,1,0
Alabama Etowah County,2018, Alabama,34.45840071284776,34.138413279309894,0.9286195148881684,41.08,-0.7,64.5,-1.0,39.9,-3.1,52.2,-2.1,0,0,0,0,1
Alabama Etowah County,2019, Alabama,35.28611972807075,34.45840071284776,2.3457354381885285,44.44,0.68,59.4,-0.2,37.4,0.1,48.4,0.0,0,0,0,0,0
Alabama Etowah County,2020, Alabama,34.596267528182565,35.28611972807075,-1.9940075886111808,47.94,3.66,67.8,-1.3,45.2,-0.4,56.5,-0.8,0,0,0,1,1
Alabama Fayette County,2012, Alabama,33.203414351851855,33.203414351851855,0.0,63.02,8.37,72.9,0.4,49.3,0.1,61.1,0.3,0,0,0,0,0
Alabama Fayette County,2013, Alabama,34.91363226000602,33.203414351851855,4.898424476198767,15.59,-0.19,56.9,-1.0,30.2,-0.4,43.5,-0.7,0,0,0,0,0
Alabama Fayette County,2014, Alabama,30.209852216748768,34.91363226000602,-15.570351054711246,30.86,1.13,49.5,-1.9,32.6,-1.1,41.0,-1.5,0,0,0,0,0
Alabama Fayette County,2015, Alabama,31.86870328241794,30.209852216748768,5.2052669070610245,38.53,-0.91,62.9,1.6,42.9,2.7,52.9,2.2,0,0,0,0,0
Alabama Fayette County,2016, Alabama,31.952125984251968,31.86870328241794,0.261086545149277,17.09,-2.43,58.8,1.1,37.6,1.2,48.2,1.1,0,0,0,0,1
Alabama Fayette County,2017, Alabama,32.298381877022656,31.952125984251968,1.0720533743426264,45.16,7.41,63.9,-0.2,41.3,0.0,52.6,-0.1,0,0,0,1,0
Alabama Fayette County,2018, Alabama,34.03675777568332,32.298381877022656,5.107348679087764,38.35,-3.06,63.5,-1.1,39.7,-2.7,51.6,-1.9,0,0,0,0,0
Alabama Fayette County,2019, Alabama,33.361032420522506,34.03675777568332,-2.0254929363191185,46.83,0.75,70.3,1.0,48.9,0.7,59.6,0.8,0,0,0,0,0
Alabama Fayette County,2020, Alabama,35.9597271841507,33.361032420522506,7.226680976527469,46.03,1.33,63.7,-0.9,40.8,-1.5,52.3,-1.2,0,0,0,1,1
Alabama Franklin County,2012, Alabama,29.24008637612878,29.24008637612878,0.0,64.99,8.46,73.6,-0.3,49.9,-0.2,61.8,-0.2,0,0,0,0,0
Alabama Franklin County,2013, Alabama,31.260006404098625,29.24008637612878,6.461675029295589,24.47,4.68,48.0,-1.9,24.0,-0.5,36.0,-1.2,0,0,0,0,0
Alabama Franklin County,2014, Alabama,31.250544878145437,31.260006404098625,-0.0302763551486273,34.54,4.88,47.6,-2.4,26.6,-1.6,37.1,-2.0,0,0,0,0,1
Alabama Franklin County,2015, Alabama,33.167402733964245,31.250544878145437,5.779342661208445,45.38,2.85,66.5,0.6,46.0,2.8,56.2,1.7,0,0,0,0,0
Alabama Franklin County,2016, Alabama,33.38513373419034,33.167402733964245,0.6521795058832215,7.75,-0.53,62.9,1.4,38.5,0.8,50.7,1.1,0,0,0,0,1
Alabama Franklin County,2017, Alabama,33.31963861150737,33.38513373419034,-0.1965661256012197,58.78,15.59,68.1,-0.6,49.1,0.7,58.6,0.0,0,0,0,1,0
Alabama Franklin County,2018, Alabama,34.67527224934285,33.31963861150737,3.9095111585206537,34.96,-4.1,62.0,-0.9,37.5,-2.8,49.8,-1.8,0,0,0,0,0
Alabama Franklin County,2019, Alabama,36.132860608322446,34.67527224934285,4.0339688982274335,46.78,2.43,69.5,0.9,48.9,0.8,59.2,0.8,0,0,0,0,1
Alabama Franklin County,2020, Alabama,37.323770853561655,36.132860608322446,3.190755430129765,43.4,0.89,66.3,-0.9,43.7,-0.6,55.0,-0.8,0,0,0,1,0
Alabama Geneva County,2012, Alabama,29.489967462039047,29.489967462039047,0.0,58.55,3.65,71.9,0.0,47.9,0.1,59.9,0.0,0,0,0,1,0
Alabama Geneva County,2013, Alabama,28.47823793194408,29.489967462039047,-3.5526409060586905,14.15,1.68,53.6,-1.4,29.5,-0.9,41.6,-1.1,0,0,0,0,0
Alabama Geneva County,2014, Alabama,28.866103081538043,28.47823793194408,1.343669938745668,33.3,2.1,50.9,-2.7,30.4,-1.4,40.7,-2.1,0,0,0,0,1
Alabama Geneva County,2015, Alabama,31.80255991285403,28.866103081538043,9.233397686735032,50.1,5.16,66.4,1.4,43.9,3.2,55.2,2.3,0,0,0,0,0
Alabama Geneva County,2016, Alabama,30.12963904422979,31.80255991285403,-5.552409261088125,104.4,8.93,58.3,0.2,40.8,0.4,49.5,0.3,0,0,0,0,1
Alabama Geneva County,2017, Alabama,31.331390728476823,30.12963904422979,3.835615516277644,53.76,11.34,66.4,-0.1,44.0,0.0,55.2,0.0,0,0,0,1,0
Alabama Geneva County,2018, Alabama,32.24565499351492,31.331390728476823,2.8353099517499887,41.02,-3.55,62.1,-1.9,38.7,-2.9,50.4,-2.4,0,0,0,1,0
Alabama Geneva County,2019, Alabama,32.54745459196725,32.24565499351492,0.9272602181518008,45.96,2.31,69.6,1.0,46.3,0.6,58.0,0.8,0,0,0,2,0
Alabama Geneva County,2020, Alabama,33.56102100505185,32.54745459196725,3.020070256301283,44.63,2.55,65.4,-1.0,44.1,-0.1,54.8,-0.6,0,0,0,2,0
Alabama Greene County,2012, Alabama,31.318718381112983,31.318718381112983,0.0,60.07,2.6,77.7,0.0,54.4,0.0,66.0,0.0,0,0,0,0,0
Alabama Greene County,2013, Alabama,29.311094996374184,31.318718381112983,-6.849363304192986,20.08,4.9,57.5,-1.3,29.6,-1.2,43.5,-1.3,0,0,0,0,0
Alabama Greene County,2014, Alabama,27.33197278911565,29.311094996374184,-7.24105143279917,35.17,3.25,51.0,-2.8,30.0,-1.3,40.5,-2.0,0,0,0,0,0
Alabama Greene County,2015, Alabama,33.3721657544957,27.33197278911565,18.099493481529144,56.4,10.17,66.1,1.1,45.0,3.0,55.6,2.1,0,0,0,0,0
Alabama Greene County,2016, Alabama,34.53879622915156,33.3721657544957,3.3777392440539,25.54,-0.53,58.0,0.2,42.1,0.2,50.1,0.2,0,0,0,0,0
Alabama Greene County,2017, Alabama,34.7078025477707,34.53879622915156,0.4869404174652794,51.09,11.02,64.3,-0.7,44.5,0.7,54.4,0.0,0,0,0,1,0
Alabama Greene County,2018, Alabama,32.62581580855692,34.7078025477707,-6.381408978186296,42.22,-4.84,64.1,-1.9,40.3,-3.5,52.2,-2.7,0,0,0,1,0
Alabama Greene County,2019, Alabama,36.45799853907962,32.62581580855692,10.511226298983331,43.16,1.35,67.6,0.9,45.7,0.5,56.7,0.7,0,0,0,0,1
Alabama Greene County,2020, Alabama,37.14295676429568,36.45799853907962,1.8441133525333275,43.48,0.82,66.9,-0.8,43.5,-0.7,55.2,-0.8,0,0,0,1,1
Alabama Hale County,2012, Alabama,31.61722731906218,31.61722731906218,0.0,63.53,10.33,75.0,-0.3,52.0,-0.4,63.5,-0.3,0,0,0,0,0
Alabama Hale County,2013, Alabama,35.006103763987795,31.61722731906218,9.68081585935276,26.69,4.91,47.6,-1.5,25.1,-0.8,36.4,-1.1,0,0,0,0,0
Alabama Hale County,2014, Alabama,34.182760501909435,35.006103763987795,-2.408650588744489,33.86,4.37,48.8,-1.8,25.8,-1.5,37.3,-1.6,0,0,0,0,0
Alabama Hale County,2015, Alabama,33.46049188906332,34.182760501909435,-2.1585714138356438,45.7,0.36,65.5,1.3,43.1,3.2,54.3,2.2,0,0,0,0,0
Alabama Hale County,2016, Alabama,37.538295577130526,33.46049188906332,10.863049654687917,117.23,9.47,52.7,0.0,37.2,0.1,45.0,0.0,0,0,0,0,0
Alabama Hale County,2017, Alabama,36.17855283706403,37.538295577130526,-3.758422140847689,52.24,11.92,64.3,-0.6,44.7,0.7,54.5,0.0,0,0,0,1,0
Alabama Hale County,2018, Alabama,38.10242179616549,36.17855283706403,5.049203878413491,32.72,-3.49,63.0,-1.0,37.6,-2.2,50.3,-1.6,0,0,0,1,0
Alabama Hale County,2019, Alabama,39.70828961175236,38.10242179616549,4.0441626453525,46.12,2.68,69.9,0.9,46.0,0.6,58.0,0.8,0,0,0,0,0
Alabama Hale County,2020, Alabama,42.21336095287416,39.70828961175236,5.93430914898814,44.58,-1.28,62.0,-0.7,39.6,-1.1,50.8,-0.9,0,0,0,1,0
Alabama Henry County,2012, Alabama,30.43140730237505,30.43140730237505,0.0,68.05,14.09,74.5,-0.6,52.0,-0.3,63.3,-0.4,0,0,0,0,0
Alabama Henry County,2013, Alabama,33.0039941902687,30.43140730237505,7.794774393252638,18.58,4.36,57.4,-1.8,31.1,-0.5,44.2,-1.1,0,0,0,0,0
Alabama Henry County,2014, Alabama,34.7906346749226,33.0039941902687,5.135406414248969,35.55,5.19,52.1,-2.0,33.6,-0.8,42.8,-1.4,0,0,0,0,0
Alabama Henry County,2015, Alabama,36.33645560134882,34.7906346749226,4.254187429246223,54.71,7.98,63.2,0.9,43.5,2.2,53.4,1.6,0,0,0,0,0
Alabama Henry County,2016, Alabama,36.50775964982093,36.33645560134882,0.4692264058798701,80.95,7.99,54.9,0.1,39.4,0.4,47.2,0.2,0,0,0,0,1
Alabama Henry County,2017, Alabama,42.43585237258348,36.50775964982093,13.96953847118318,49.9,5.03,68.1,-0.2,44.3,0.1,56.2,0.0,0,0,0,1,0
Alabama Henry County,2018, Alabama,67.7776477472206,42.43585237258348,37.38960589064751,43.16,-1.74,61.0,-1.7,36.0,-3.3,48.5,-2.5,0,0,0,1,0
Alabama Henry County,2019, Alabama,69.20775149615275,67.7776477472206,2.066392445955499,43.42,-0.1,68.4,1.1,47.7,0.7,58.0,0.9,0,0,0,2,0
Alabama Henry County,2020, Alabama,74.83418597652724,69.20775149615275,7.518535021065496,49.38,5.8,67.5,-1.2,47.8,-0.5,57.6,-0.8,0,0,0,1,1
Alabama Houston County,2012, Alabama,36.14521951787586,36.14521951787586,0.0,65.56,11.97,77.1,0.2,54.8,0.4,66.0,0.3,0,0,0,0,0
Alabama Houston County,2013, Alabama,36.78738496488096,36.14521951787586,1.7456131976169216,21.41,2.06,52.7,-1.0,28.0,-1.7,40.4,-1.3,0,0,0,0,0
Alabama Houston County,2014, Alabama,36.30721702767467,36.78738496488096,-1.322513749374663,35.57,5.05,48.6,-1.4,25.9,-1.3,37.3,-1.4,0,0,0,0,1
Alabama Houston County,2015, Alabama,38.74052030781392,36.30721702767467,6.281028909279917,49.93,4.08,66.1,1.1,44.0,3.3,55.0,2.2,0,0,0,0,0
Alabama Houston County,2016, Alabama,38.72229959588118,38.74052030781392,-0.047054829188586,44.98,2.78,59.2,0.1,42.6,0.5,50.9,0.3,0,0,0,0,1
Alabama Houston County,2017, Alabama,39.70321745149262,38.72229959588118,2.470625603100991,56.31,11.39,68.6,0.1,49.9,0.5,59.2,0.2,0,0,0,1,0
Alabama Houston County,2018, Alabama,38.63105867346939,39.70321745149262,-2.775380263548292,39.53,-6.6,68.6,-1.4,44.6,-2.1,56.6,-1.8,0,0,0,1,0
Alabama Houston County,2019, Alabama,39.26906245855987,38.63105867346939,1.6246982870134976,61.98,11.67,65.6,-0.4,42.7,-0.9,54.2,-0.6,0,0,0,2,0
Alabama Houston County,2020, Alabama,39.9013590236488,39.26906245855987,1.5846491963198,47.92,5.44,66.0,-1.1,44.7,-0.2,55.3,-0.6,0,0,0,2,0
Alabama Jackson County,2012, Alabama,30.46726389819156,30.46726389819156,0.0,59.66,5.26,78.1,0.4,55.4,0.1,66.7,0.3,0,0,0,0,0
Alabama Jackson County,2013, Alabama,31.008601286173636,30.46726389819156,1.7457652571496274,22.91,4.04,46.7,-1.8,20.3,-0.7,33.5,-1.2,0,0,0,0,0
Alabama Jackson County,2014, Alabama,31.149046385684013,31.008601286173636,0.4508808962284256,41.14,8.23,53.8,-2.3,35.4,-0.9,44.6,-1.6,0,0,0,0,0
Alabama Jackson County,2015, Alabama,32.75178137968835,31.149046385684013,4.893581132042811,42.58,4.38,62.6,0.7,40.3,2.4,51.5,1.6,0,0,0,0,0
Alabama Jackson County,2016, Alabama,32.29783543253639,32.75178137968835,-1.405499597953447,37.04,3.85,55.1,0.6,34.8,0.8,45.0,0.7,0,0,0,0,1
Alabama Jackson County,2017, Alabama,32.387310817863266,32.29783543253639,0.2762667942085759,51.29,6.34,68.3,0.3,51.3,0.7,59.9,0.5,0,0,0,1,0
Alabama Jackson County,2018, Alabama,35.07129049717776,32.387310817863266,7.652925345106649,40.13,-2.27,66.2,-0.5,41.4,-1.7,53.8,-1.1,0,0,0,0,0
